,title,url,date,summary
28, Vídeo mostra Gilmar Mendes humilhando advogado no STF Eu sou ministro advogado é advogado ,https://www.diariodobrasil.org/video-mostra-gilmar-mendes-humilhando-advogado-no-stf-eu-sou-ministro-advogado-e-advogado/,0,Mendes fazia uso da palavra na da tribuna do STF quando o advogado da OAB o interrompeu educadamente O fato aconteceu em 2016 Ao ser 
29, Mãe do cantor Victor vai até delegacia fazer B O contra a nora Poliana fez exame de corpo delito hoje ,https://www.diariodobrasil.org/mae-do-cantor-victor-vai-ate-delegacia-fazer-b-o-contra-a-nora-poliana-fez-exame-de-corpo-delito-hoje/,0,A Polícia informou que Poliana Batagini compareceu à Delegacia Especializada da Mulher na manhã de hoje 25 A vítima prestou depoimento e fez exame de corpo 
30, Anonymous Brasil promete divulgar documentos que provam elo entre Temer Rede Globo e Jovem Pan ,https://www.diariodobrasil.org/anonymous-brasil-promete-divulgar-documentos-que-provam-elo-entre-temer-rede-globo-e-jovem-pan/,0,O Anonymous Brasil divulgou agora a noite em sua página no Facebook que estará divulgando mais de seiscentas páginas de documentos abre aspas De acordo com o 
31, Após ser denunciado por seu melhor amigo Temer começa a se esquecer das coisas É o AL ,https://www.diariodobrasil.org/apos-ser-denunciado-por-seu-melhor-amigo-temer-comeca-a-ter-sintomas-de-alzheimer/,0,O presidente Michel Temer admitiu a pessoas próximas que sabia da visita do doleiro Lúcio Funaro o doleiro de Eduardo Cunha ao escritório de José Yunes 
32, Ela postou uma carta aberta no Facebook reclamando do salário Ganhou 100 mil likes e uma demissão ,https://www.diariodobrasil.org/ela-postou-uma-carta-aberta-no-facebook-reclamando-do-salario-ganhou-100-mil-likes-e-um-pe-no-traseiro25/,0,Talia Jane de 25 anos desabafou sobre seu salário e as contas que ela tinha para pagar Ela achava sua remuneração injusta e inadequada para viver 
33, Sertanejo Victor Chaves é acusado de agredir esposa grávida Caso foi registrado no DEPOL de BH ,https://www.diariodobrasil.org/cantor-da-dupla-vitor-e-leo-vai-parar-em-delegacia-por-espancar-a-esposa-gravida/,0,O cantor Victor parceiro de Léo em uma dupla sertaneja foi acusado de bater na esposa Poliana Bagatini A empresária que está grávida deu queixa contra 
34, URGENTE Polícia de imigração dos EUA prende lobista do PMDB em Miami ,https://www.diariodobrasil.org/urgente-policia-de-imigracao-dos-eua-prende-lobista-do-pmdb-em-miami/,0,A polícia de imigração dos EUA em parceria com a Polícia Federal do Brasil prendeu o lobista Jorge Luz e seu filho Bruno Luz Ambos foram alvos de mandados de 
35, Malafaia declara guerra à ISTOÉ O jornalista que requentou a matéria é mau caráter ,https://www.diariodobrasil.org/malafaia-declara-guerra-a-istoe-o-jornalista-que-requentou-a-materia-e-vagabundobandido-e-mau-carater/,0,A IstoÉ publicou ontem 23 uma matéria acusando o pastor Silas Malafaia de estar envolvido em esquema de corrupção Pois bem no texto o jornalista 
36, Vírus da Lava Jato está deixando o governo inteiro doente Planalto tem a terceira baixa em dois dias ,https://www.diariodobrasil.org/virus-da-lava-jato-esta-deixando-o-governo-inteiro-doente-planalto-tem-a-terceira-baixa-em-dois-dias/,0,Somente ontem dia 23 o governo Temer sofreu duas baixas sendo uma delas temporária 1 Eunício de Oliveira presidente do Senado e conhecido pela Lava Jato como 
37, Lobista do PMDB que está nos EUA vai se entregar à PF O senado vai desabar na próxima semana ,https://www.diariodobrasil.org/lobista-do-pmdb-que-esta-nos-eua-vai-se-entregar-a-pf-o-senado-vai-desabar-na-proxima-semana/,0,De acordo com delação de Nestor Cerveró Jorge Luz teria repassado 6 milhões de dólares a Renan Calheiros Luz também é apontado por outros delatores como operador 
38, Mais um político citado na Lava Jato vai parar no hospital Desta vez foi o presidente do Senado ,https://www.diariodobrasil.org/mais-um-politico-citado-na-lava-jato-vai-parar-no-hospital-desta-vez-foi-o-presidente-do-senado/,0,A vítima do momento foi Eunício Oliveira PMDB CE presidente do Senado Eunício foi internado na noite de ontem 22 no Hospital Santa Lúcia Brasília para retirar 
39, Cerveró complica o ex presidente do senado Ele me chamou no gabinete porque queria mais propina ,https://www.diariodobrasil.org/cervero-complica-o-ex-presidente-do-senado-ele-me-chamou-porque-queria-mais-propina/,0,Cerveró conta que em 2012 foi chamado no gabinete de Renan Calheiros no Senado Federal Na época Renan Calheiros reclamou da falta de repasse de 
40, José Serra pede demissão do governo Há indícios de que as delações da Odebrecht começaram a vazar ,https://www.diariodobrasil.org/jose-serra-pede-demissao-do-governo-ha-indicios-de-que-as-delacoes-da-odebrecht-comecaram-a-vazar22/,0,José Serra ministro de Relações Exteriores do governo Temer acabou de pedir demissão Ainda não foi divulgado oficialmente pelo Governo Federal o que teria causado o afastamento 
41, Dois pesos e duas medidas ,https://www.diariodobrasil.org/dois-pesos-e-duas-medidas/,0,Nesta semana Levy Fidelix foi multado por prática de discriminação homofóbica Ele deverá pagar R 25 000 por ter feito declarações homofóbicas durante o debate das eleições de 
42, NASA anuncia descoberta de 7 novos planetas Um deles é semelhante à Terra e há chances de possuir vida ,https://www.diariodobrasil.org/nasa-anuncia-descoberta-de-7-novos-planetas-um-deles-e-semelhante-a-terra-e-ha-chances-de-possuir-vidab/,0,Uma equipe internacional de astrônomos detectou 7 sete planetas semelhantes à Terra fora do sistema solar NASA Em três deles há grandes chances de existir água em 
43, Tchau querido TSE vai usar delação da Odebrecht para cassar a chapa Dilma Temer ,https://www.diariodobrasil.org/tchau-querido-tse-vai-usar-delacao-da-odebrecht-para-cassar-a-chapa-dilmatemer/,0,Herman Benjamin ministro do TSE e relator da ação que investiga a chapa Dilma Temer vai incluir a delação do fim do mundo Odebrecht no processo de 
44, Com arrogância machismo e prepotência Reinaldo Azevedo dá aula de como maltratar um mulher ,https://www.diariodobrasil.org/com-arrogancia-machismo-e-prepotencia-reinaldo-azevedo-da-aula-de-como-maltratar-um-mulher/,0,O jornalista que esteve ao lado dos movimentos de rua durante a derrubada de Dilma se calou Amanda Nunes Brückner para o Diário do Brasil A 
45, Sangria musical Jucá pede desculpas por usar termo vulgar e revela que citou Mamonas Assassinas ,https://www.diariodobrasil.org/sangria-musical-juca-pede-desculpas-por-usar-termo-vulgar-e-revela-que-citou-mamonas-assassinas/,0,Romero Jucá PMDB RR tentou se explicar ontem 22 sobre a linguagem chula que usou para analisar o foro privilegiado O senador pediu desculpas e disse que o 
46, Lula ataca Congresso MP Judiciário e debocha até de DEUS ,https://www.diariodobrasil.org/lula-ataca-congresso-mp-judiciario-e-debocha-ate-de-deus/,0,Lula tenta confundir a cabeça das pessoas e inverte os papéis entre o certo e o errado Em um vídeo gravado entre amigos o desavergonhado acusa a Lava Jato 
47, Durante sabatina de Moraes senadora faz perguntas baseadas em informações que ela leu no ZAP ZAP ,https://www.diariodobrasil.org/durante-sabatina-de-moraes-senadora-faz-perguntas-baseadas-em-informacoes-que-ela-leu-no-zap-zap/,0,A senadora Regina Souza PT PI está fazendo algumas perguntas para o sabatinado Alexandre de Moraes neste exato momento Patrícia Moraes Carvalho Regina é aquela senadora 
48, Bandidos atacam viatura do Sargento mais famoso do Brasil ,https://www.diariodobrasil.org/bandidos-atacam-viatura-do-sargento-mais-famoso-do-brasil21/,0,Na última segunda feira 20 uma equipe da ROTAM do Paraná comandada pelo Sargento Fahur foi atacada por bandidos fortemente armados O sargento Fahur certamente um dos 
49, Jucá analisa o fim do foro privilegiado e usa linguagem de butiquim ,https://www.diariodobrasil.org/juca-analisa-o-fim-do-foro-privilegiado-e-mistura-politica-com-kama-sutra-se-acabar-que-seja-uma-suruba/,0,Para quem criticava Lula e Dilma pela falta de vocabulário eis que surge Romero Jucá com seu excesso de vocabulário Há um ditado que diz 
50, O PT fazendo fama no mundo O legado olímpico brasileiro de US 12 bilhões está em ruínas ,https://www.diariodobrasil.org/o-pt-fazendo-fama-no-mundo-o-legado-olimpico-brasileiro-de-us-12-bilhoes-esta-em-ruinas/,0,Cinco meses após os Jogos do Rio os estádios estão se desintegrando e o país acumula dívidas impagáveis Uma reportagem do britânico Daily Mail publicada hoje 20 está fazendo 
51, Aos poucos o Brasil vai se tornando uma Venezuela Logo teremos ocupação militar em 100 do território ,https://www.diariodobrasil.org/aos-poucos-o-brasil-vai-se-tornando-uma-venezuela-logo-teremos-ocupacao-militar-em-100-do-territorio/,0,A notícia foi publicada no Diário Oficial da União Amanda Nunes Brückner É claro que se trata de mais uma mala direta do Governo Federal 
52, Dinheiro Público Em 2010 Lula doou R 25 milhões ao grupo extremista Hamas através de decreto ,https://www.diariodobrasil.org/dinheiro-publico-em-2010-lula-doou-r-25-milhoes-ao-grupo-extremista-hamas-atraves-de-decreto/,0,O PT através do ex presidente Lula doou dinheiro público dinheiro dos brasileiros para o terror Dinheiro esse que deveria ser usado para saneamento básico saúde educação segurança infra estrutura 
53, Se Lula for preso e a esquerda reagir de maneira violenta o exército está pronto para agir ,https://www.diariodobrasil.org/se-lula-for-preso-e-a-esquerda-reagir-de-maneira-violenta-o-exercito-esta-pronto-para-agir2017/,0,Com Lula preso e a agenda esquerdista do Foro de São Paulo fadada ao fracasso a gangue de vermelho colocará sua guerrilha nas ruas para tocar 
54, Dória foi a primeira autoridade do Brasil a ser recebida por um príncipe de Abu Dhabi ,https://www.diariodobrasil.org/doria-foi-a-primeira-autoridade-do-brasil-a-ser-recebida-por-um-principe-de-abu-dhabi/,0,Em sua viagem pelo Oriente Médio em busca de investimentos para a cidade de São Paulo o prefeito João Doria teve uma grata surpresa Em um 
55, Mainardi Lula não precisará de delação para ser preso Material que está em posse da PF já é suficiente ,https://www.diariodobrasil.org/mainardi-lula-nao-precisara-de-delacao-para-ser-preso-material-que-esta-em-posse-da-pf-ja-e-suficiente/,0,A Lava Jato não vai pegar o Lula Ela já pegou O ex presidente já foi pego ele não tem a menor chance de escapar das 
56, O vídeo que fez com que Maduro expulsasse a CNN da Venezuela ,https://www.diariodobrasil.org/o-video-que-fez-com-que-maduro-o-pilantra-expulsasse-a-cnn-da-venezuela/,0,Na última quarta feira 15 autoridades da Venezuela ordenaram que o canal CNN Espanhol fosse retirado do ar imediatamente Maduro a besta comunista acusou a principal 
57, Jucá diz que todo mundo está citado na Lava Jato Execução de políticos em praça pública resolve ,https://www.diariodobrasil.org/juca-diz-que-todo-mundo-esta-citado-na-lava-jato-execucao-de-politicos-em-praca-publica-resolve/,0,Em entrevista para o Estado de Minas o senador Romero Jucá afirmou que não sic é contra a Lava Jato O parlamentar reclamou que a operação 
58, Duas novas operações da PF vão estremecer o Brasil O mundo político vai virar pó ,https://www.diariodobrasil.org/duas-novas-operacoes-da-pf-vao-estremecer-o-brasil-o-mundo-politico-vai-virar-po16/,0,Rodrigo Janot e a força tarefa da Lava Jato estão preparando duas mega operações que vão implodir o mundo político em Brasília e São Paulo a informação é do 
59, Ele contou que entregou propina a pedido de um amigo Dias depois o amigo morreu ,https://www.diariodobrasil.org/ele-contou-que-entregou-propina-a-pedido-de-um-amigo-dias-depoiso-amigo-morreu/,0,O protagonista desta história se chama Davincci Lourenço de Almeida Almeida conta que era amigo íntimo de Fernando de Arruda Botelho um acionista da Camargo Corrêa 
60, URGENTE Velloso recusa convite de Temer para assumir Ministério da Justiça ,https://www.diariodobrasil.org/urgente-veloso-recusa-convite-de-temer-para-assumir-ministerio-da-justica/,0,O ex ministro do STF Carlos Velloso telefonou agora a tarde para Temer e decidiu recusar o convite feito pelo Presidente para que ele assumisse a pasta 
61, 26 4 dos brasileiros acham que Temer apoia a Lava Jato O restante acha que ele quer estancar a sangria ,https://www.diariodobrasil.org/264-dos-brasileiros-acham-que-temer-apoia-a-lava-jato-o-restante-acha-que-ele-quer-estancar-a-sangria/,0,O levantamento foi feito pelo Instituto Paraná Pesquisas em todos os estados do país entre 12 e 15 de fevereiro De acordo com a pesquisa 
62, STF decide que presos mantidos em cadeias superlotadas receberão indenização Fere a decência dos cidadãos ,https://www.diariodobrasil.org/stf-decide-que-presos-mantidos-em-cadeias-superlotadas-receberao-indenizacao-fere-a-decencia-dos-cidadaos/,0,O Supremo decidiu hoje que os presos que estejam sendo mantidos em cadeias superlotadas terão direito a receber indenização da administração pública Magistrados de todo Brasil 
63, Aos 63 anos Chico Pinheiro é afastado de telejornal para tratar de problemas cardíacos ,https://www.diariodobrasil.org/aos-63-anos-chico-pinheiro-e-afastado-de-telejornal-para-tratar-de-problemas-cardiacos/,0,Chico Pinheiro apresentador do jornal global Bom Dia Brasil foi internado para tratar de problemas cardíacos Na noite da última segunda 13 o jornalista foi submetido 
64, Álvaro Dias Deveríamos estar votando o fim do FORO PRIVILEGIADO em regime de urgência ,https://www.diariodobrasil.org/alvaro-dias-deveriamos-estar-votando-o-fim-do-foro-privilegiado-em-regime-de-urgencia/,0,O senador Álvaro Dias aparentemente é um dos poucos políticos que está conectado com o desejo dos brasileiros Sobre a PEC da Pilantragem aquela que iria 
65, Cunha vai implodir a política brasileira após STF negar habeas corpus ,https://www.diariodobrasil.org/cunha-vai-implodir-a-politica-brasileira-apos-stf-negar-habeas-corpus/,0,A República Federativa do Brasil atingiu um ponto crítico Patrícia Carvalho de Curitiba para o Diário do Brasil Deputados senadores ministros ex presidentes enfim a nata 
66, Imagina esse cara no debate em 2018 Cadeia é lugar para tirar o canalha da sociedade e não para recuperá lo ,https://www.diariodobrasil.org/imagina-esse-cara-no-debate-em-2018-cadeia-e-lugar-para-tirar-o-canalha-da-sociedade-e-nao-para-recupera-lo/,0, Cadeia é igual coração de mãe sempre cabe mais Bolsonaro A violência está aí o povo fica com pena de marginais Esse pessoal 
67, Delator confirma que repassou R 21 milhões ao PT e ao PMDB em propinas da Usina de Belo Monte ,https://www.diariodobrasil.org/delator-confirma-que-repassou-r-21-milhoes-ao-pt-e-ao-pmdb-em-propinas-da-usina-de-belo-monte16/,0,O delator da Lava Jato Luiz Carlos Martins engenheiro ligado à Camargo Corrêa confirmou ter repassado cerca de R 21 milhões em propina para o PT e PMDB 
68, ARREGOU Após pressão da população Romero Jucá retira PEC da sangria da tramitação no senado ,https://www.diariodobrasil.org/arregou-apos-pressao-da-populacao-romero-juca-retira-pec-da-sangria-da-tramitacao-no-senado/,0,Caju não aguentou a pressão das redes sociais O senador Romero Jucá aquele do pacto para estancar a sangria da Lava Jato desistiu do projeto para 
69, Não é calúnia é fato Juíza absolve apresentador que chamou Lula de chefe de quadrilha ,https://www.diariodobrasil.org/juiza-absolve-apresentador-que-chamou-lula-de-chefe-de-quadrilha-nao-e-calunia-e-fato/,0,O apresentador e historiador Marco Antônio Villa foi absolvido das acusações de calúnia pelo ex presidente Lula Na decisão a juíza Eliana Cassales Tosi da 30ª 
70, Com 34 citações na Lava Jato STF diz que Angorá fica no cargo Devolvam já o cargo de ministro para Lula ,https://www.diariodobrasil.org/com-34-citacoes-na-lava-jato-stf-diz-que-angora-fica-no-cargo-devolvam-ja-o-cargo-de-ministro-para-lula/,0,A balança da Justiça está desequilibrada A decisão do ministro Celso de Mello em manter Moreira Franco PMDB RJ no cargo de ministro da Secretaria Geral da Presidência mostra claramente 
71, Em uma simples frase Sérgio Moro humilha Dias Toffoli ,https://www.diariodobrasil.org/em-uma-simples-frase-sergio-moro-humilha-dias-toffoli/,0,Josias de Souza colunista do UOL questionou o juiz Sérgio Moro sobre as críticas feitas por pessoas pertencentes ao alto escalão jurídico Vamos explicar melhor 
72, Encontro entre diretor da PF e Fachin pode ser prenúncio de uma mega operação de caça aos corruptos ,https://www.diariodobrasil.org/encontro-entre-diretor-da-pf-e-fachin-pode-ser-prenuncio-de-uma-mega-operacao-de-caca-aos-corruptos/,0,Edson Fachin ministro do STF recebeu hoje 14 a visita do diretor geral da PF Leandro Daiello Após a morte do ministro Teori Zavascki Fachin assumiu 
73, Judiciário declara guerra contra a corrupção e sinaliza que o foro privilegiado pode estar com os dias contados ,https://www.diariodobrasil.org/judiciario-declara-guerra-contra-a-corrupcao-e-sinaliza-que-o-foro-privilegiado-pode-estar-com-os-dias-contados14/,0,Essa farra tem que acabar Um levantamento feito em Novembro 16 pelo jornal Correio Brasiliense apontou que a maioria dos ministros do STF manifestou o desejo de modificar o 
74, Ele não tem medo de altura Chuck Norris da Bahia instala tela de proteção e pula para garantir o serviço ,https://www.diariodobrasil.org/ele-nao-tem-medo-de-altura-chuck-norris-da-bahia-instala-tela-de-protecao-e-pula-para-garantir-o-servico/,0,Como saber se a tela de segurança instalada em minha casa ainda é segura Costumeiramente devemos forçar com as próprias mãos e verificar se a TELA se 
75, STF nega pedido de habeas corpus feito em nome de Lula Documento comparou o petista a Getúlio Vargas ,https://www.diariodobrasil.org/stf-nega-pedido-de-habeas-corpus-feito-em-nome-de-lula-documento-comparou-o-petista-a-getulio-vargas/,0,A petição foi classificada como confusa pela presidente da Suprema Corte Cármen Lúcia informou que não é incumbência do Supremo julgar um habeas corpus contra 
76, Repórter relata conversa entre deputados A Dilma caiu O Temer vai cair e eu estou aqui há 20 anos ,https://www.diariodobrasil.org/reporter-relata-conversa-entre-deputados-a-dilma-caiu-o-temer-vai-cair-e-eu-estou-aqui-ha-20-anos23/,0,Após a confirmação da assinatura do acordo de delação da mega empreiteira Odebrecht incluindo Emilio e Marcelo Odebrecht Brasília já está em polvorosa As delações 
